#UC Berkeley, ABC 1.01 (compiled Jan 25 2024 13:39:36)
#abc 01> read_bench "./lazy_comb/c7552_enc50_3.bench"
#abc 02> bfs
#BFS Adjacency Tags Updating...
#Adjacency tags successfully updated. Run "list" command to list network.
#abc 02> scan
#
#Launching Leakage Analysis...
#
#Set Number of Keys considered to: 7
#
#Network List:
Node G2:	Gate = AND,	Visited = true,		Leaks = false,	Fanin = 1,	Fanout = 0,	Level = 2	KIF = 1 	Adj. Tag = 57
Node G4519:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 19	KIF = 29 	Adj. Tag = 946
Node G7461:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 15	KIF = 14 	Adj. Tag = 917
Node G4522:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 15	KIF = 22 	Adj. Tag = 917
Node G5031:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 119	KIF = 802 	Adj. Tag = 2218
Node G5119:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 118	KIF = 792 	Adj. Tag = 2207
Node G5481:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 775 	Adj. Tag = 1947
Node G5484:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 778 	Adj. Tag = 1948
Node G5539:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 774 	Adj. Tag = 1948
Node G5542:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 777 	Adj. Tag = 1949
Node G5601:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 778 	Adj. Tag = 1964
Node G5689:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 778 	Adj. Tag = 2032
Node G6067:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 771 	Adj. Tag = 1798
Node G6125:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 771 	Adj. Tag = 1888
Node G6183:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 769 	Adj. Tag = 1799
Node G6277:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 770 	Adj. Tag = 1949
Node G6280:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 773 	Adj. Tag = 1950
Node G6935:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 773 	Adj. Tag = 1799
Node G6993:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 773 	Adj. Tag = 1888
Node G7057:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 104	KIF = 773 	Adj. Tag = 1889
Node G7060:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 776 	Adj. Tag = 1889
Node G7145:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 773 	Adj. Tag = 1950
Node G7148:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 776 	Adj. Tag = 1951
Node G4968:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 129	KIF = 799 	Adj. Tag = 2325
Node G5009:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 126	KIF = 795 	Adj. Tag = 2291
Node G2850:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 767 	Adj. Tag = 1890
Node G2862:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 17	KIF = 18 	Adj. Tag = 935
Node G2865:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 15	KIF = 12 	Adj. Tag = 918
Node G3149:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 17	KIF = 32 	Adj. Tag = 935
Node G3243:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 100	KIF = 753 	Adj. Tag = 1691
Node G3616:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 20	KIF = 53 	Adj. Tag = 975
Node G3619:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 20	KIF = 52 	Adj. Tag = 975
Node G4518:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 18	KIF = 29 	Adj. Tag = 941
Node G4521:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 16	KIF = 22 	Adj. Tag = 926
Node G4965:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 129	KIF = 798 	Adj. Tag = 2325
Node G5006:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 126	KIF = 793 	Adj. Tag = 2292
Node G5483:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 778 	Adj. Tag = 1999
Node G5541:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 776 	Adj. Tag = 1965
Node G6279:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 773 	Adj. Tag = 1965
Node G7059:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 105	KIF = 776 	Adj. Tag = 1906
Node G7147:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 776 	Adj. Tag = 1966
Node G374:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 774 	Adj. Tag = 2000
Node G377:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 774 	Adj. Tag = 2000
Node G380:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 773 	Adj. Tag = 1890
Node G383:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 769 	Adj. Tag = 1800
Node G955:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 832 	Adj. Tag = 2032
Node G4967:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 130	KIF = 799 	Adj. Tag = 2333
Node G5008:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 127	KIF = 794 	Adj. Tag = 2304
Node G1136:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 5,	Fanout = 1,	Level = 86	KIF = 742 	Adj. Tag = 1560
Node G1140:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 86	KIF = 729 	Adj. Tag = 1560
Node G1143:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 86	KIF = 715 	Adj. Tag = 1561
Node G1145:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 86	KIF = 702 	Adj. Tag = 1561
Node G1160:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 88	KIF = 759 	Adj. Tag = 1577
Node G1771:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 39	KIF = 316 	Adj. Tag = 1145
Node G1964:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 5,	Fanout = 1,	Level = 68	KIF = 603 	Adj. Tag = 1378
Node G1968:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 68	KIF = 603 	Adj. Tag = 1379
Node G1971:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 68	KIF = 603 	Adj. Tag = 1379
Node G1973:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 68	KIF = 603 	Adj. Tag = 1380
Node G2007:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 68	KIF = 603 	Adj. Tag = 1380
Node G2578:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 769 	Adj. Tag = 1800
Node G2864:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 19	KIF = 18 	Adj. Tag = 946
Node G2867:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 16	KIF = 12 	Adj. Tag = 927
Node G3150:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 18	KIF = 51 	Adj. Tag = 941
Node G3245:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 760 	Adj. Tag = 1801
Node G3618:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 21	KIF = 53 	Adj. Tag = 978
Node G3621:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 21	KIF = 52 	Adj. Tag = 979
Node G4067:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 769 	Adj. Tag = 1951
Node G4520:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 20	KIF = 29 	Adj. Tag = 976
Node G4523:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 17	KIF = 22 	Adj. Tag = 936
Node G5037:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 121	KIF = 803 	Adj. Tag = 2239
Node G5040:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 121	KIF = 812 	Adj. Tag = 2239
Node G5125:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 120	KIF = 793 	Adj. Tag = 2229
Node G5128:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 120	KIF = 802 	Adj. Tag = 2229
Node G5485:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 110	KIF = 781 	Adj. Tag = 2055
Node G5543:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 778 	Adj. Tag = 2001
Node G5607:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 109	KIF = 779 	Adj. Tag = 2033
Node G5610:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 781 	Adj. Tag = 2033
Node G5695:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 111	KIF = 779 	Adj. Tag = 2079
Node G5698:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 111	KIF = 781 	Adj. Tag = 2080
Node G6073:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 104	KIF = 772 	Adj. Tag = 1891
Node G6076:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 773 	Adj. Tag = 1891
Node G6131:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 772 	Adj. Tag = 1952
Node G6134:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 773 	Adj. Tag = 1952
Node G6189:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 104	KIF = 770 	Adj. Tag = 1892
Node G6192:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 773 	Adj. Tag = 1892
Node G6281:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 775 	Adj. Tag = 2034
Node G6941:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 104	KIF = 774 	Adj. Tag = 1893
Node G6944:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 776 	Adj. Tag = 1893
Node G6999:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 774 	Adj. Tag = 1953
Node G7002:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 777 	Adj. Tag = 1953
Node G7061:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 778 	Adj. Tag = 1966
Node G7149:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 778 	Adj. Tag = 2034
Node G376:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 110	KIF = 780 	Adj. Tag = 2056
Node G379:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 110	KIF = 780 	Adj. Tag = 2056
Node G382:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 780 	Adj. Tag = 2001
Node G385:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 772 	Adj. Tag = 1894
Node G958:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 114	KIF = 843 	Adj. Tag = 2139
Node G967:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 132	KIF = 801 	Adj. Tag = 2352
Node G971:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 128	KIF = 796 	Adj. Tag = 2316
Node G1161:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 90	KIF = 770 	Adj. Tag = 1586
Node G2008:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 70	KIF = 614 	Adj. Tag = 1412
Node G2580:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 774 	Adj. Tag = 1954
Node G2868:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 104	KIF = 747 	Adj. Tag = 1894
Node G3152:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 2,	Level = 19	KIF = 51 	Adj. Tag = 947
Node G4443:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 89	KIF = 670 	Adj. Tag = 1582
Node G4524:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 21	KIF = 80 	Adj. Tag = 979
Node G4721:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 5,	Fanout = 1,	Level = 70	KIF = 611 	Adj. Tag = 1412
Node G4729:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 70	KIF = 609 	Adj. Tag = 1413
Node G4737:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 70	KIF = 607 	Adj. Tag = 1413
Node G4745:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 70	KIF = 605 	Adj. Tag = 1414
Node G4761:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 5,	Fanout = 1,	Level = 88	KIF = 750 	Adj. Tag = 1578
Node G4769:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 4,	Fanout = 1,	Level = 88	KIF = 735 	Adj. Tag = 1578
Node G4777:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 88	KIF = 719 	Adj. Tag = 1579
Node G4785:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 88	KIF = 704 	Adj. Tag = 1579
Node G5039:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 123	KIF = 813 	Adj. Tag = 2261
Node G5127:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 121	KIF = 802 	Adj. Tag = 2240
Node G5609:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 110	KIF = 781 	Adj. Tag = 2057
Node G5697:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 112	KIF = 781 	Adj. Tag = 2099
Node G6075:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 105	KIF = 773 	Adj. Tag = 1906
Node G6133:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 773 	Adj. Tag = 1967
Node G6191:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 105	KIF = 773 	Adj. Tag = 1907
Node G6943:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 105	KIF = 776 	Adj. Tag = 1907
Node G7001:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 776 	Adj. Tag = 1967
Node G3248:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 104	KIF = 780 	Adj. Tag = 1895
Node G248:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 104	KIF = 784 	Adj. Tag = 1895
Node G4719:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 69	KIF = 604 	Adj. Tag = 1398
Node G294:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 792 	Adj. Tag = 1801
Node G4759:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 69	KIF = 624 	Adj. Tag = 1399
Node G323:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 811 	Adj. Tag = 1802
Node G980:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 83	KIF = 676 	Adj. Tag = 1536
Node G4072:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 108	KIF = 770 	Adj. Tag = 2002
Node G5041:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 125	KIF = 814 	Adj. Tag = 2281
Node G5129:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 123	KIF = 803 	Adj. Tag = 2262
Node G5491:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 112	KIF = 782 	Adj. Tag = 2099
Node G5494:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 112	KIF = 783 	Adj. Tag = 2100
Node G5549:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 110	KIF = 779 	Adj. Tag = 2057
Node G5552:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 110	KIF = 780 	Adj. Tag = 2058
Node G5611:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 112	KIF = 782 	Adj. Tag = 2100
Node G5699:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 114	KIF = 782 	Adj. Tag = 2139
Node G6077:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 774 	Adj. Tag = 1954
Node G6135:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 774 	Adj. Tag = 2002
Node G6193:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 107	KIF = 775 	Adj. Tag = 1968
Node G6287:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 111	KIF = 776 	Adj. Tag = 2080
Node G6290:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 111	KIF = 777 	Adj. Tag = 2081
Node G6945:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 777 	Adj. Tag = 1955
Node G7003:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 778 	Adj. Tag = 2003
Node G7067:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 109	KIF = 779 	Adj. Tag = 2035
Node G7070:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 109	KIF = 781 	Adj. Tag = 2035
Node G7155:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 111	KIF = 779 	Adj. Tag = 2081
Node G7158:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 111	KIF = 781 	Adj. Tag = 2082
Node G247:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 786 	Adj. Tag = 1955
Node G3155:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 20	KIF = 51 	Adj. Tag = 976
Node G251:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 21	KIF = 80 	Adj. Tag = 980
Node G272:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 825 	Adj. Tag = 1802
Node G961:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 116	KIF = 844 	Adj. Tag = 2174
Node G275:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 116	KIF = 855 	Adj. Tag = 2175
Node G293:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 792 	Adj. Tag = 1803
Node G297:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 809 	Adj. Tag = 1956
Node G300:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 808 	Adj. Tag = 1956
Node G303:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 106	KIF = 806 	Adj. Tag = 1957
Node G306:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 802 	Adj. Tag = 1803
Node G4727:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 72	KIF = 612 	Adj. Tag = 1425
Node G309:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 800 	Adj. Tag = 1804
Node G4735:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 72	KIF = 610 	Adj. Tag = 1426
Node G312:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 798 	Adj. Tag = 1804
Node G4743:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 72	KIF = 608 	Adj. Tag = 1426
Node G315:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 796 	Adj. Tag = 1805
Node G4751:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 72	KIF = 606 	Adj. Tag = 1427
Node G318:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 794 	Adj. Tag = 1805
Node G322:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 811 	Adj. Tag = 1806
Node G4767:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 90	KIF = 751 	Adj. Tag = 1587
Node G326:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 819 	Adj. Tag = 1806
Node G4775:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 90	KIF = 736 	Adj. Tag = 1587
Node G329:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 817 	Adj. Tag = 1807
Node G4783:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 90	KIF = 720 	Adj. Tag = 1588
Node G332:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 815 	Adj. Tag = 1807
Node G4791:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 90	KIF = 705 	Adj. Tag = 1588
Node G335:	Gate = OR ,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 102	KIF = 813 	Adj. Tag = 1808
Node G412:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 91	KIF = 671 	Adj. Tag = 1595
Node G414:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 23	KIF = 81 	Adj. Tag = 1061
Node G416:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 106	KIF = 748 	Adj. Tag = 1957
Node G2881:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 106	KIF = 756 	Adj. Tag = 1958
Node G993:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 130	KIF = 875 	Adj. Tag = 2334
Node G994:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 3,	Fanout = 1,	Level = 134	KIF = 880 	Adj. Tag = 2367
Node G1166:	Gate = INV,	Visited = false,	Leaks = false,	Fanin = 1,	Fanout = 1,	Level = 92	KIF = 771 	Adj. Tag = 1615
Node G1171:	Gate = AND,	Visited = false,	Leaks = false,	Fanin = 2,	Fanout = 1,	Level = 108	KIF = 827 	Adj. Tag = 2003
